QCID,OrderID,Quantity,ProductID,ProductName,TestResult,TestDate,etc
930,930,70,930,라우겐,합격,2024-05-10 22:40:00,긴급 작업 요청
931,931,70,931,베이글빵,합격,2024-05-10 13:40:00,일반 작업 요청
932,932,80,932,라우겐,합격,2024-05-10 13:40:00,긴급 작업 요청
933,933,40,933,애플파이,합격,2024-05-10 13:40:00,긴급 작업 요청
934,934,70,934,단팥도넛,합격,2024-05-11 13:40:00,일반 작업 요청
935,935,40,935,갈릭꽈베기,합격,2024-05-10 13:40:00,긴급 작업 요청
936,936,40,936,꿀버터바게트,합격,2024-05-11 13:40:00,정시 납기 요구
937,937,70,937,찹쌀브레드,합격,2024-05-11 13:40:00,특별 공정 필요
938,938,50,938,베이글빵,합격,2024-05-11 22:40:00,일반 작업 요청
939,939,70,939,라우겐,합격,2024-05-12 22:40:00,긴급 작업 요청
940,940,40,940,애플파이,합격,2024-05-12 22:40:00,긴급 작업 요청
941,941,40,941,단팥도넛,합격,2024-05-10 22:40:00,일반 작업 요청
942,942,50,942,갈릭꽈베기,합격,2024-05-11 22:40:00,긴급 작업 요청
943,943,80,943,꿀버터바게트,합격,2024-05-10 22:40:00,정시 납기 요구
944,944,60,944,찹쌀브레드,합격,2024-05-10 22:40:00,특별 공정 필요
945,945,80,945,베이글빵,합격,2024-05-11 22:40:00,일반 작업 요청
946,946,60,946,찹쌀브레드,합격,2024-05-13 22:40:00,특별 공정 필요
947,947,40,947,라우겐,합격,2024-05-11 22:40:00,긴급 작업 요청
948,948,90,948,꿀버터바게트,합격,2024-05-11 22:40:00,정시 납기 요구
949,949,90,949,우유도넛,합격,2024-05-12 22:40:00,일반 작업 요청
950,950,80,950,애플파이,합격,2024-05-12 22:40:00,긴급 작업 요청
951,951,70,951,라우겐,합격,2024-05-13 22:40:00,긴급 작업 요청
952,952,50,952,생크림소보로,합격,2024-05-12 22:40:00,특별 공정 필요
953,953,90,953,우유도넛,합격,2024-05-12 22:40:00,일반 작업 요청
954,954,70,954,고구마케이크빵,합격,2024-05-14 22:40:00,특별 공정 필요
955,955,80,955,애플파이,합격,2024-05-15 13:40:00,긴급 작업 요청
956,956,90,956,라우겐,합격,2024-05-13 13:40:00,긴급 작업 요청
957,957,60,957,꽈베기,합격,2024-05-14 13:40:00,정시 납기 요구
958,958,70,958,갈릭꽈베기,합격,2024-05-13 13:40:00,긴급 작업 요청
959,959,60,959,우유도넛,합격,2024-05-15 13:40:00,일반 작업 요청
960,960,50,960,꿀버터바게트,합격,2024-05-15 13:40:00,정시 납기 요구
961,961,90,961,단팥도넛,합격,2024-05-13 13:40:00,일반 작업 요청
962,962,90,962,꽈베기,합격,2024-05-15 22:40:00,정시 납기 요구
963,963,50,963,생크림소보로,합격,2024-05-16 22:40:00,특별 공정 필요
964,964,70,964,단팥도넛,합격,2024-05-16 22:40:00,일반 작업 요청
965,965,40,965,우유도넛,합격,2024-05-15 22:40:00,일반 작업 요청
966,966,70,966,베이글빵,합격,2024-05-17 22:40:00,일반 작업 요청
967,967,40,967,갈릭꽈베기,합격,2024-05-15 22:40:00,긴급 작업 요청
968,968,40,968,찹쌀브레드,합격,2024-05-17 22:40:00,특별 공정 필요
969,969,90,969,생크림소보로,합격,2024-05-17 22:40:00,특별 공정 필요
970,970,50,970,우유도넛,합격,2024-05-16 22:40:00,일반 작업 요청
971,971,90,971,꿀버터바게트,합격,2024-05-16 22:40:00,정시 납기 요구
972,972,70,972,꽈베기,합격,2024-05-18 22:40:00,정시 납기 요구
973,973,40,973,찹쌀브레드,합격,2024-05-19 13:40:00,특별 공정 필요
974,974,70,974,베이글빵,합격,2024-05-19 13:40:00,일반 작업 요청
975,975,60,975,생크림소보로,합격,2024-05-18 13:40:00,특별 공정 필요
976,976,70,976,단팥도넛,합격,2024-05-18 13:40:00,일반 작업 요청
977,977,50,977,꿀버터바게트,합격,2024-05-17 13:40:00,정시 납기 요구
978,978,50,978,라우겐,합격,2024-05-18 13:40:00,긴급 작업 요청
979,979,50,979,찹쌀브레드,합격,2024-05-19 22:40:00,특별 공정 필요
980,980,80,980,베이글빵,합격,2024-05-18 22:40:00,일반 작업 요청
981,981,90,981,생크림소보로,합격,2024-05-17 22:40:00,특별 공정 필요
982,982,40,982,단팥도넛,합격,2024-05-18 22:40:00,일반 작업 요청
983,983,70,983,꿀버터바게트,합격,2024-05-19 22:40:00,정시 납기 요구
984,984,90,984,라우겐,합격,2024-05-19 22:40:00,긴급 작업 요청
985,985,50,985,생크림소보로,합격,2024-05-19 22:40:00,특별 공정 필요
986,986,80,986,꿀버터바게트,합격,2024-05-20 22:40:00,정시 납기 요구
987,987,50,987,찹쌀브레드,합격,2024-05-18 22:40:00,특별 공정 필요
988,988,70,988,갈릭꽈베기,합격,2024-05-18 22:40:00,긴급 작업 요청
989,989,90,989,베이글빵,합격,2024-05-20 22:40:00,일반 작업 요청
990,990,40,990,고구마케이크빵,합격,2024-05-18 22:40:00,특별 공정 필요
991,991,60,991,라우겐,합격,2024-05-20 22:40:00,긴급 작업 요청
992,992,90,992,카라멜 러스크,합격,2024-05-21 13:40:00,정시 납기 요구
993,993,60,993,라우겐,합격,2024-05-21 13:40:00,긴급 작업 요청
994,994,80,994,꿀버터바게트,합격,2024-05-19 13:40:00,정시 납기 요구
995,995,40,995,카라멜 러스크,합격,2024-05-19 22:40:00,정시 납기 요구
996,996,70,996,라우겐,합격,2024-05-19 22:40:00,긴급 작업 요청
997,997,80,997,꿀버터바게트,합격,2024-05-20 22:40:00,정시 납기 요구
998,998,80,998,베이글빵,합격,2024-05-21 13:40:00,일반 작업 요청
999,999,40,999,갈릭꽈베기,합격,2024-05-20 13:40:00,긴급 작업 요청
1000,1000,50,1000,꽈베기,합격,2024-05-20 13:40:00,정시 납기 요구
1001,1001,70,1001,단팥도넛,합격,2024-05-20 13:40:00,일반 작업 요청
1002,1002,60,1002,베이글빵,합격,2024-05-20 22:40:00,일반 작업 요청
1003,1003,50,1003,갈릭꽈베기,합격,2024-05-21 22:40:00,긴급 작업 요청
1004,1004,80,1004,꽈베기,합격,2024-05-22 22:40:00,정시 납기 요구
1005,1005,50,1005,단팥도넛,합격,2024-05-20 22:40:00,일반 작업 요청
1006,1006,60,1006,생크림소보로,합격,2024-05-23 13:40:00,특별 공정 필요
1007,1007,50,1007,꿀버터바게트,합격,2024-05-21 13:40:00,정시 납기 요구
1008,1008,70,1008,베이글빵,합격,2024-05-21 13:40:00,일반 작업 요청
1009,1009,70,1009,고구마케이크빵,합격,2024-05-22 13:40:00,특별 공정 필요
1010,1010,70,1010,찹쌀브레드,합격,2024-05-24 13:40:00,특별 공정 필요
1011,1011,50,1011,베이글빵,합격,2024-05-23 13:40:00,일반 작업 요청
1012,1012,40,1012,우유도넛,합격,2024-05-24 13:40:00,일반 작업 요청
1013,1013,70,1013,단팥도넛,합격,2024-05-24 13:40:00,일반 작업 요청
1014,1014,80,1014,카라멜 러스크,합격,2024-05-23 13:40:00,정시 납기 요구
1015,1015,80,1015,갈릭꽈베기,합격,2024-05-23 13:40:00,긴급 작업 요청
1016,1016,50,1016,찹쌀브레드,합격,2024-05-23 22:40:00,특별 공정 필요
1017,1017,50,1017,베이글빵,합격,2024-05-24 22:40:00,일반 작업 요청
1018,1018,50,1018,우유도넛,합격,2024-05-23 22:40:00,일반 작업 요청
1019,1019,40,1019,단팥도넛,합격,2024-05-23 22:40:00,일반 작업 요청
1020,1020,80,1020,카라멜 러스크,합격,2024-05-24 22:40:00,정시 납기 요구
1021,1021,40,1021,갈릭꽈베기,합격,2024-05-22 22:40:00,긴급 작업 요청
1022,1022,40,1022,단팥도넛,합격,2024-05-23 22:40:00,일반 작업 요청
1023,1023,40,1023,갈릭꽈베기,합격,2024-05-23 22:40:00,긴급 작업 요청
1024,1024,80,1024,라우겐,합격,2024-05-25 22:40:00,긴급 작업 요청
1025,1025,60,1025,카라멜 러스크,합격,2024-05-24 22:40:00,정시 납기 요구
1026,1026,60,1026,고구마케이크빵,합격,2024-05-25 22:40:00,특별 공정 필요
1027,1027,90,1027,생크림소보로,합격,2024-05-24 22:40:00,특별 공정 필요
1028,1028,80,1028,고구마케이크빵,합격,2024-05-24 13:40:00,특별 공정 필요
1029,1029,40,1029,꿀버터바게트,합격,2024-05-25 13:40:00,정시 납기 요구
1030,1030,40,1030,카라멜 러스크,합격,2024-05-26 13:40:00,정시 납기 요구
1031,1031,80,1031,꽈베기,합격,2024-05-25 13:40:00,정시 납기 요구
1032,1032,50,1032,우유도넛,합격,2024-05-24 13:40:00,일반 작업 요청
1033,1033,80,1033,라우겐,합격,2024-05-25 13:40:00,긴급 작업 요청
1034,1034,60,1034,베이글빵,합격,2024-05-24 13:40:00,일반 작업 요청
1035,1035,60,1035,꿀버터바게트,합격,2024-05-27 13:40:00,정시 납기 요구
1036,1036,40,1036,단팥도넛,합격,2024-05-25 13:40:00,일반 작업 요청
1037,1037,80,1037,찹쌀브레드,합격,2024-05-26 13:40:00,특별 공정 필요
1038,1038,40,1038,베이글빵,합격,2024-05-26 13:40:00,일반 작업 요청
1039,1039,90,1039,고구마케이크빵,합격,2024-05-25 13:40:00,특별 공정 필요
1040,1040,50,1040,생크림소보로,합격,2024-05-27 13:40:00,특별 공정 필요
1041,1041,60,1041,베이글빵,합격,2024-05-27 13:40:00,일반 작업 요청
1042,1042,60,1042,고구마케이크빵,합격,2024-05-27 13:40:00,특별 공정 필요
1043,1043,80,1043,꿀버터바게트,합격,2024-05-28 13:40:00,정시 납기 요구
1044,1044,90,1044,단팥도넛,합격,2024-05-27 13:40:00,일반 작업 요청
1045,1045,80,1045,꽈베기,합격,2024-05-27 13:40:00,정시 납기 요구
1046,1046,40,1046,찹쌀브레드,합격,2024-05-27 13:40:00,특별 공정 필요
1047,1047,50,1047,갈릭꽈베기,합격,2024-05-26 13:40:00,긴급 작업 요청
1048,1048,80,1048,애플파이,합격,2024-05-28 13:40:00,긴급 작업 요청
1049,1049,40,1049,카라멜 러스크,합격,2024-05-28 22:40:00,정시 납기 요구
1050,1050,80,1050,단팥도넛,합격,2024-05-27 22:40:00,일반 작업 요청
1051,1051,90,1051,고구마케이크빵,합격,2024-05-27 22:40:00,특별 공정 필요
1052,1052,70,1052,꿀버터바게트,합격,2024-05-29 13:40:00,정시 납기 요구
1053,1053,40,1053,애플파이,합격,2024-05-30 13:40:00,긴급 작업 요청
1054,1054,40,1054,단팥도넛,합격,2024-05-30 13:40:00,일반 작업 요청
1055,1055,60,1055,꽈베기,합격,2024-05-29 13:40:00,정시 납기 요구
1056,1056,50,1056,꿀버터바게트,합격,2024-05-29 22:40:00,정시 납기 요구
1057,1057,70,1057,애플파이,합격,2024-05-30 22:40:00,긴급 작업 요청
1058,1058,90,1058,단팥도넛,합격,2024-05-30 22:40:00,일반 작업 요청
1059,1059,50,1059,꽈베기,합격,2024-05-28 22:40:00,정시 납기 요구
1060,1060,60,1060,카라멜 러스크,합격,2024-05-30 22:40:00,정시 납기 요구
1061,1061,60,1061,베이글빵,합격,2024-05-29 22:40:00,일반 작업 요청
1062,1062,90,1062,애플파이,합격,2024-05-29 22:40:00,긴급 작업 요청
1063,1063,70,1063,단팥도넛,합격,2024-05-31 22:40:00,일반 작업 요청
1064,1064,80,1064,갈릭꽈베기,합격,2024-05-31 22:40:00,긴급 작업 요청
1065,1065,90,1065,꽈베기,합격,2024-05-30 22:40:00,정시 납기 요구
1066,1066,60,1066,고구마케이크빵,합격,2024-05-30 22:40:00,특별 공정 필요
1067,1067,90,1067,라우겐,합격,2024-05-29 22:40:00,긴급 작업 요청
1068,1068,90,1068,고구마케이크빵,합격,2024-05-31 22:40:00,특별 공정 필요
1069,1069,80,1069,베이글빵,합격,2024-05-30 22:40:00,일반 작업 요청
1070,1070,40,1070,갈릭꽈베기,합격,2024-05-30 22:40:00,긴급 작업 요청
1071,1071,70,1071,애플파이,합격,2024-06-01 22:40:00,긴급 작업 요청
1072,1072,80,1072,꿀버터바게트,합격,2024-05-31 22:40:00,정시 납기 요구
1073,1073,60,1073,찹쌀브레드,합격,2024-05-31 22:40:00,특별 공정 필요
1074,1074,70,1074,고구마케이크빵,합격,2024-06-01 22:40:00,특별 공정 필요
1075,1075,60,1075,단팥도넛,합격,2024-06-02 22:40:00,일반 작업 요청
1076,1076,70,1076,라우겐,합격,2024-06-03 22:40:00,긴급 작업 요청
1077,1077,60,1077,베이글빵,합격,2024-06-02 22:40:00,일반 작업 요청
1078,1078,80,1078,애플파이,합격,2024-06-03 22:40:00,긴급 작업 요청
1079,1079,80,1079,단팥도넛,합격,2024-06-02 13:40:00,일반 작업 요청
1080,1080,80,1080,카라멜 러스크,합격,2024-06-03 13:40:00,정시 납기 요구
1081,1081,80,1081,우유도넛,합격,2024-06-04 13:40:00,일반 작업 요청
1082,1082,70,1082,베이글빵,합격,2024-06-05 13:40:00,일반 작업 요청
1083,1083,40,1083,꿀버터바게트,합격,2024-06-03 13:40:00,정시 납기 요구
1084,1084,40,1084,갈릭꽈베기,합격,2024-06-03 13:40:00,긴급 작업 요청
1085,1085,70,1085,카라멜 러스크,합격,2024-06-03 13:40:00,정시 납기 요구
1086,1086,70,1086,단팥도넛,합격,2024-06-03 13:40:00,일반 작업 요청
1087,1087,40,1087,고구마케이크빵,합격,2024-06-04 13:40:00,특별 공정 필요
1088,1088,60,1088,라우겐,합격,2024-06-05 13:40:00,긴급 작업 요청
1089,1089,90,1089,꽈베기,합격,2024-06-05 13:40:00,정시 납기 요구
1090,1090,70,1090,베이글빵,합격,2024-06-05 22:40:00,일반 작업 요청
1091,1091,80,1091,꿀버터바게트,합격,2024-06-03 22:40:00,정시 납기 요구
1092,1092,80,1092,갈릭꽈베기,합격,2024-06-04 22:40:00,긴급 작업 요청
1093,1093,50,1093,카라멜 러스크,합격,2024-06-04 22:40:00,정시 납기 요구
1094,1094,50,1094,단팥도넛,합격,2024-06-04 22:40:00,일반 작업 요청
1095,1095,70,1095,고구마케이크빵,합격,2024-06-05 22:40:00,특별 공정 필요
1096,1096,80,1096,라우겐,합격,2024-06-03 22:40:00,긴급 작업 요청
1097,1097,70,1097,꽈베기,합격,2024-06-03 22:40:00,정시 납기 요구
1098,1098,90,1098,카라멜 러스크,합격,2024-06-04 13:40:00,정시 납기 요구
1099,1099,90,1099,고구마케이크빵,합격,2024-06-05 13:40:00,특별 공정 필요
1100,1100,40,1100,단팥도넛,합격,2024-06-04 13:40:00,일반 작업 요청
1101,1101,40,1101,찹쌀브레드,합격,2024-06-06 13:40:00,특별 공정 필요
1102,1102,80,1102,꽈베기,합격,2024-06-06 13:40:00,정시 납기 요구
1103,1103,90,1103,베이글빵,합격,2024-06-05 13:40:00,일반 작업 요청
1104,1104,90,1104,찹쌀브레드,합격,2024-06-05 22:40:00,특별 공정 필요
1105,1105,40,1105,카라멜 러스크,합격,2024-06-06 22:40:00,정시 납기 요구
1106,1106,40,1106,애플파이,합격,2024-06-05 22:40:00,긴급 작업 요청
1107,1107,40,1107,꽈베기,합격,2024-06-05 22:40:00,정시 납기 요구
1108,1108,40,1108,우유도넛,합격,2024-06-07 22:40:00,일반 작업 요청
1109,1109,60,1109,라우겐,합격,2024-06-07 22:40:00,긴급 작업 요청
1110,1110,60,1110,갈릭꽈베기,합격,2024-06-05 22:40:00,긴급 작업 요청
1111,1111,40,1111,고구마케이크빵,합격,2024-06-05 22:40:00,특별 공정 필요
1112,1112,80,1112,카라멜 러스크,합격,2024-06-07 13:40:00,정시 납기 요구
1113,1113,60,1113,생크림소보로,합격,2024-06-07 13:40:00,특별 공정 필요
1114,1114,60,1114,고구마케이크빵,합격,2024-06-07 13:40:00,특별 공정 필요
1115,1115,40,1115,우유도넛,합격,2024-06-08 13:40:00,일반 작업 요청
1116,1116,50,1116,베이글빵,합격,2024-06-06 13:40:00,일반 작업 요청
1117,1117,60,1117,단팥도넛,합격,2024-06-08 13:40:00,일반 작업 요청
1118,1118,40,1118,라우겐,합격,2024-06-06 13:40:00,긴급 작업 요청
1119,1119,50,1119,단팥도넛,합격,2024-06-08 13:40:00,일반 작업 요청
1120,1120,80,1120,생크림소보로,합격,2024-06-08 13:40:00,특별 공정 필요
1121,1121,70,1121,고구마케이크빵,합격,2024-06-07 13:40:00,특별 공정 필요
1122,1122,60,1122,꽈베기,합격,2024-06-08 13:40:00,정시 납기 요구
1123,1123,80,1123,우유도넛,합격,2024-06-09 13:40:00,일반 작업 요청
1124,1124,70,1124,갈릭꽈베기,합격,2024-06-07 13:40:00,긴급 작업 요청
1125,1125,60,1125,애플파이,합격,2024-06-08 13:40:00,긴급 작업 요청
1126,1126,40,1126,단팥도넛,합격,2024-06-09 22:40:00,일반 작업 요청
1127,1127,50,1127,생크림소보로,합격,2024-06-09 22:40:00,특별 공정 필요
1128,1128,40,1128,고구마케이크빵,합격,2024-06-07 22:40:00,특별 공정 필요
1129,1129,50,1129,꽈베기,합격,2024-06-07 22:40:00,정시 납기 요구
1130,1130,70,1130,우유도넛,합격,2024-06-08 22:40:00,일반 작업 요청
1131,1131,80,1131,갈릭꽈베기,합격,2024-06-08 22:40:00,긴급 작업 요청
1132,1132,90,1132,애플파이,합격,2024-06-09 22:40:00,긴급 작업 요청
1133,1133,60,1133,카라멜 러스크,합격,2024-06-08 13:40:00,정시 납기 요구
1134,1134,50,1134,생크림소보로,합격,2024-06-10 13:40:00,특별 공정 필요
1135,1135,60,1135,우유도넛,합격,2024-06-09 13:40:00,일반 작업 요청
1136,1136,40,1136,찹쌀브레드,합격,2024-06-08 13:40:00,특별 공정 필요
1137,1137,70,1137,카라멜 러스크,합격,2024-06-09 22:40:00,정시 납기 요구
1138,1138,60,1138,생크림소보로,합격,2024-06-08 22:40:00,특별 공정 필요
1139,1139,70,1139,우유도넛,합격,2024-06-10 22:40:00,일반 작업 요청
1140,1140,90,1140,찹쌀브레드,합격,2024-06-10 22:40:00,특별 공정 필요
1141,1141,70,1141,찹쌀브레드,합격,2024-06-09 22:40:00,특별 공정 필요
1142,1142,40,1142,고구마케이크빵,합격,2024-06-09 22:40:00,특별 공정 필요
1143,1143,40,1143,카라멜 러스크,합격,2024-06-10 22:40:00,정시 납기 요구
1144,1144,70,1144,꿀버터바게트,합격,2024-06-09 22:40:00,정시 납기 요구
1145,1145,70,1145,꽈베기,합격,2024-06-10 22:40:00,정시 납기 요구
1146,1146,80,1146,베이글빵,합격,2024-06-10 22:40:00,일반 작업 요청
1147,1147,90,1147,갈릭꽈베기,합격,2024-06-12 13:40:00,긴급 작업 요청
1148,1148,40,1148,라우겐,합격,2024-06-10 13:40:00,긴급 작업 요청
1149,1149,90,1149,꽈베기,합격,2024-06-10 13:40:00,정시 납기 요구
1150,1150,40,1150,애플파이,합격,2024-06-11 13:40:00,긴급 작업 요청
1151,1151,80,1151,고구마케이크빵,합격,2024-06-12 13:40:00,특별 공정 필요
1152,1152,70,1152,찹쌀브레드,합격,2024-06-11 13:40:00,특별 공정 필요
1153,1153,70,1153,꿀버터바게트,합격,2024-06-11 13:40:00,정시 납기 요구
1154,1154,70,1154,갈릭꽈베기,합격,2024-06-13 22:40:00,긴급 작업 요청
1155,1155,80,1155,라우겐,합격,2024-06-13 22:40:00,긴급 작업 요청
